goos: darwin
goarch: amd64
pkg: github.com/corestoreio/pkg/sql/dml
BenchmarkSelectRows2007/Query-4                            	     511	   2341070 ns/op	  743306 B/op	   17225 allocs/op
BenchmarkSelectRows2007/Query-4                            	     519	   2345638 ns/op	  743278 B/op	   17225 allocs/op
BenchmarkSelectRows2007/Query-4                            	     529	   2339663 ns/op	  743254 B/op	   17225 allocs/op
BenchmarkSelectRows2007/Query-4                            	     517	   2333033 ns/op	  743176 B/op	   17225 allocs/op
BenchmarkSelectRows2007/Query-4                            	     481	   2348651 ns/op	  743253 B/op	   17225 allocs/op
BenchmarkSelectRows2007/Prepared,noSliceReuse-4            	     564	   2201901 ns/op	  629986 B/op	   15741 allocs/op
BenchmarkSelectRows2007/Prepared,noSliceReuse-4            	     532	   2202808 ns/op	  630049 B/op	   15741 allocs/op
BenchmarkSelectRows2007/Prepared,noSliceReuse-4            	     530	   2162778 ns/op	  630088 B/op	   15741 allocs/op
BenchmarkSelectRows2007/Prepared,noSliceReuse-4            	     580	   2172902 ns/op	  630043 B/op	   15741 allocs/op
BenchmarkSelectRows2007/Prepared,noSliceReuse-4            	     528	   2239276 ns/op	  630023 B/op	   15741 allocs/op
BenchmarkSelectRows2007/Prepared,SliceReuse-4              	     537	   2226467 ns/op	  571334 B/op	   15726 allocs/op
BenchmarkSelectRows2007/Prepared,SliceReuse-4              	     542	   2252599 ns/op	  571369 B/op	   15726 allocs/op
BenchmarkSelectRows2007/Prepared,SliceReuse-4              	     543	   2175698 ns/op	  571319 B/op	   15726 allocs/op
BenchmarkSelectRows2007/Prepared,SliceReuse-4              	     536	   2163110 ns/op	  571375 B/op	   15726 allocs/op
BenchmarkSelectRows2007/Prepared,SliceReuse-4              	     525	   2252431 ns/op	  571352 B/op	   15726 allocs/op
BenchmarkInsert_Prepared/ExecRecord-4                      	    2812	    558332 ns/op	    1000 B/op	      20 allocs/op
BenchmarkInsert_Prepared/ExecRecord-4                      	    2086	    559903 ns/op	    1004 B/op	      20 allocs/op
BenchmarkInsert_Prepared/ExecRecord-4                      	    2263	    563156 ns/op	    1000 B/op	      20 allocs/op
BenchmarkInsert_Prepared/ExecRecord-4                      	    3526	    338825 ns/op	    1000 B/op	      20 allocs/op
BenchmarkInsert_Prepared/ExecRecord-4                      	    3628	    413811 ns/op	    1000 B/op	      20 allocs/op
BenchmarkInsert_Prepared/ExecArgs-4                        	    2114	    548283 ns/op	    1288 B/op	      21 allocs/op
BenchmarkInsert_Prepared/ExecArgs-4                        	    2280	    559850 ns/op	    1290 B/op	      21 allocs/op
BenchmarkInsert_Prepared/ExecArgs-4                        	    2055	    541267 ns/op	    1288 B/op	      21 allocs/op
BenchmarkInsert_Prepared/ExecArgs-4                        	    1906	    549542 ns/op	    1290 B/op	      21 allocs/op
BenchmarkInsert_Prepared/ExecArgs-4                        	    3318	    488217 ns/op	    1291 B/op	      21 allocs/op
BenchmarkInsert_Prepared/ExecContext-4                     	    2229	    547694 ns/op	    1304 B/op	      22 allocs/op
BenchmarkInsert_Prepared/ExecContext-4                     	    2208	    539654 ns/op	    1304 B/op	      22 allocs/op
BenchmarkInsert_Prepared/ExecContext-4                     	    2086	    547919 ns/op	    1310 B/op	      22 allocs/op
BenchmarkInsert_Prepared/ExecContext-4                     	    4412	    492971 ns/op	    1305 B/op	      22 allocs/op
BenchmarkInsert_Prepared/ExecContext-4                     	    2160	    561156 ns/op	    1304 B/op	      22 allocs/op
--- FAIL: BenchmarkJackC_GoDBBench
    benchmark_integration_test.go:215: [dml] Prepare.PrepareContext with query "SELECT `id`, `first_name`, `last_name`, `sex`, `birth_date`, `weight`, `height`, `update_time` FROM `dml_fake_person` WHERE (`id` BETWEEN ? AND ?)": Error 1146: Table 'test.dml_fake_person' doesn't exist
FAIL
exit status 1
FAIL	github.com/corestoreio/pkg/sql/dml	453.725s
